0.10	1685.46
0.11	1684.75
0.12	1682.96
0.13	1679.99
0.14	1676.62
0.15	1672.59
0.16	1668.48
0.17	1664.54
0.18	1660.58
0.19	1656.47
0.20	1652.77
0.21	1648.62
0.22	1644.08
0.23	1638.61
0.24	1631.71
0.25	1623.40
0.26	1609.79
0.27	1579.51
0.28	1423.00
0.29	1026.10
0.30	1175.45
0.31	1232.70
0.32	1266.99
0.33	1290.91
0.34	1308.98
0.35	1323.26
0.36	1335.18
0.37	1345.31
0.38	1354.84
0.39	1363.96
0.40	1371.84
0.41	1378.70
0.42	1384.98
0.43	1390.62
0.44	1395.75
0.45	1400.40
0.46	1404.68
0.47	1408.69
0.48	1412.40
0.49	1416.03
0.50	1419.52
0.51	1422.82
0.52	1425.89
0.53	1428.80
0.54	1431.61
0.55	1434.32
0.56	1436.99
0.57	1439.60
0.58	1442.02
0.59	1444.30
0.60	1446.47
0.61	1448.53
0.62	1450.51
0.63	1452.41
0.64	1454.23
0.65	1455.98
0.66	1457.65
0.67	1459.23
0.68	1460.60
0.69	1461.79
0.70	1462.99
0.71	1464.63
0.72	1466.56
0.73	1468.55
0.74	1470.43
0.75	1472.23
0.76	1473.99
0.77	1475.67
0.78	1477.30
0.79	1478.89
0.80	1480.45
0.81	1481.96
0.82	1483.42
0.83	1484.86
0.84	1486.30
0.85	1487.73
0.86	1489.26
0.87	1491.03
0.88	1493.06
0.89	1494.12
0.90	1495.26
0.91	1496.48
0.92	1497.64
0.93	1498.86
0.94	1500.07
0.95	1501.22
0.96	1502.36
0.97	1503.48
0.98	1504.57
0.99	1505.62
1.00	1506.69
1.01	1507.69
1.02	1508.72
1.03	1509.71
1.04	1510.69
1.05	1511.71
1.06	1512.69
1.07	1513.66
1.08	1514.60
1.09	1515.54
1.10	1516.44
1.11	1517.35
1.12	1518.19
1.13	1519.03
1.14	1519.87
1.15	1520.67
1.16	1521.46
1.17	1522.20
1.18	1522.94
1.19	1523.63
1.20	1524.38
1.21	1525.05
1.22	1525.73
1.23	1526.39
1.24	1527.04
1.25	1527.67
1.26	1528.35
1.27	1528.98
1.28	1529.61
1.29	1530.25
1.30	1530.87
1.31	1531.50
1.32	1532.07
1.33	1532.59
1.34	1533.16
1.35	1533.69
1.36	1534.17
1.37	1534.67
1.38	1535.13
1.39	1535.61
1.40	1536.06
1.41	1536.48
1.42	1536.93
1.43	1537.27
1.44	1537.66
1.45	1538.08
1.46	1538.42
1.47	1538.75
1.48	1539.06
1.49	1539.42
1.50	1539.69
1.51	1540.03
1.52	1540.29
1.53	1540.54
1.54	1540.81
1.55	1541.01
1.56	1541.24
1.57	1541.46
1.58	1541.59
1.59	1541.83
1.60	1541.93
1.61	1542.07
1.62	1542.14
1.63	1542.19
1.64	1542.27
1.65	1542.32
1.66	1542.31
1.67	1542.34
1.68	1542.31
1.69	1542.25
1.70	1542.20
1.71	1542.04
1.72	1541.92
1.73	1541.82
1.74	1541.63
1.75	1541.49
1.76	1541.25
1.77	1541.01
1.78	1540.73
1.79	1540.41
