0.10	1818.85
0.11	1818.08
0.12	1816.15
0.13	1812.97
0.14	1809.34
0.15	1805.01
0.16	1800.58
0.17	1796.35
0.18	1792.09
0.19	1787.67
0.20	1783.69
0.21	1779.23
0.22	1774.35
0.23	1768.47
0.24	1761.05
0.25	1752.11
0.26	1737.48
0.27	1704.91
0.28	1536.52
0.29	1109.26
0.30	1270.09
0.31	1331.72
0.32	1368.64
0.33	1394.39
0.34	1413.83
0.35	1429.20
0.36	1442.03
0.37	1452.94
0.38	1463.20
0.39	1473.01
0.40	1481.49
0.41	1488.88
0.42	1495.64
0.43	1501.70
0.44	1507.23
0.45	1512.23
0.46	1516.84
0.47	1521.16
0.48	1525.15
0.49	1529.06
0.50	1532.82
0.51	1536.37
0.52	1539.68
0.53	1542.82
0.54	1545.84
0.55	1548.76
0.56	1551.64
0.57	1554.44
0.58	1557.05
0.59	1559.51
0.60	1561.84
0.61	1564.06
0.62	1566.20
0.63	1568.24
0.64	1570.20
0.65	1572.09
0.66	1573.89
0.67	1575.59
0.68	1577.07
0.69	1578.36
0.70	1579.65
0.71	1581.42
0.72	1583.51
0.73	1585.64
0.74	1587.67
0.75	1589.61
0.76	1591.51
0.77	1593.32
0.78	1595.08
0.79	1596.79
0.80	1598.47
0.81	1600.11
0.82	1601.68
0.83	1603.23
0.84	1604.79
0.85	1606.33
0.86	1607.98
0.87	1609.89
0.88	1612.07
0.89	1613.22
0.90	1614.45
0.91	1615.77
0.92	1617.02
0.93	1618.33
0.94	1619.64
0.95	1620.88
0.96	1622.12
0.97	1623.32
0.98	1624.50
0.99	1625.64
1.00	1626.80
1.01	1627.87
1.02	1628.99
1.03	1630.05
1.04	1631.12
1.05	1632.22
1.06	1633.28
1.07	1634.33
1.08	1635.34
1.09	1636.36
1.10	1637.34
1.11	1638.32
1.12	1639.23
1.13	1640.15
1.14	1641.05
1.15	1641.91
1.16	1642.78
1.17	1643.58
1.18	1644.38
1.19	1645.13
1.20	1645.94
1.21	1646.67
1.22	1647.41
1.23	1648.12
1.24	1648.83
1.25	1649.52
1.26	1650.26
1.27	1650.95
1.28	1651.63
1.29	1652.33
1.30	1653.00
1.31	1653.69
1.32	1654.30
1.33	1654.87
1.34	1655.49
1.35	1656.07
1.36	1656.60
1.37	1657.15
1.38	1657.65
1.39	1658.18
1.40	1658.67
1.41	1659.13
1.42	1659.63
1.43	1660.00
1.44	1660.44
1.45	1660.90
1.46	1661.28
1.47	1661.64
1.48	1661.98
1.49	1662.38
1.50	1662.68
1.51	1663.06
1.52	1663.36
1.53	1663.64
1.54	1663.94
1.55	1664.17
1.56	1664.42
1.57	1664.67
1.58	1664.84
1.59	1665.10
1.60	1665.23
1.61	1665.40
1.62	1665.49
1.63	1665.56
1.64	1665.65
1.65	1665.73
1.66	1665.74
1.67	1665.79
1.68	1665.77
1.69	1665.72
1.70	1665.69
1.71	1665.54
1.72	1665.44
1.73	1665.34
1.74	1665.17
1.75	1665.04
1.76	1664.80
1.77	1664.57
1.78	1664.29
1.79	1663.98
1.80	1663.58
1.81	1663.13
1.82	1662.61
1.83	1662.12
1.84	1661.57
1.85	1660.81
1.86	1660.08
1.87	1659.27
1.88	1658.33
1.89	1657.27
1.90	1656.11
1.91	1654.75
1.92	1653.22
1.93	1651.65
1.94	1649.64
1.95	1647.30
1.96	1644.61
1.97	1641.32
1.98	1637.28
1.99	1632.11
2.00	1625.05
2.01	1614.04
2.02	1582.33
2.03	1513.25
2.04	1337.53
2.05	1336.36
2.06	1444.11
2.07	1473.10
2.08	1477.38
2.09	1464.16
2.10	1433.08
2.11	1358.88
2.12	1384.68
2.13	1443.06
2.14	1458.09
2.15	1469.48
2.16	1478.45
2.17	1485.28
2.18	1489.34
2.19	1493.15
2.20	1496.67
2.21	1499.08
2.22	1501.57
2.23	1503.33
2.24	1505.23
2.25	1506.59
2.26	1507.84
2.27	1508.88
2.28	1509.94
2.29	1510.51
2.30	1511.16
2.31	1511.76
2.32	1512.06
2.33	1512.61
2.34	1512.60
2.35	1512.89
2.36	1512.91
2.37	1512.87
2.38	1512.63
2.39	1512.31
2.40	1512.15
2.41	1511.54
2.42	1511.09
2.43	1510.56
2.44	1509.80
2.45	1508.96
2.46	1507.84
2.47	1506.95
2.48	1505.49
2.49	1504.03
2.50	1501.94
2.51	1499.21
2.52	1496.26
2.53	1489.47
2.54	1471.19
2.55	1455.78
2.56	1455.50
2.57	1456.22
2.58	1464.04
2.59	1471.23
2.60	1472.29
2.61	1473.31
2.62	1473.62
2.63	1473.83
2.64	1474.11
2.65	1473.88
2.66	1473.79
2.67	1473.12
2.68	1472.81
2.69	1472.35
2.70	1471.80
2.71	1471.02
2.72	1470.22
2.73	1469.28
2.74	1468.37
2.75	1467.63
2.76	1466.37
2.77	1465.53
2.78	1464.15
2.79	1463.09
2.80	1461.89
2.81	1460.60
2.82	1459.22
2.83	1457.86
2.84	1456.05
2.85	1454.11
2.86	1452.10
2.87	1450.01
2.88	1447.14
2.89	1439.59
2.90	1432.38
2.91	1428.24
2.92	1425.17
2.93	1424.28
2.94	1425.41
2.95	1425.69
2.96	1424.99
2.97	1424.29
2.98	1423.15
2.99	1421.82
3.00	1420.45
3.01	1419.47
3.02	1417.94
3.03	1416.15
3.04	1414.86
3.05	1412.97
3.06	1410.95
3.07	1409.52
3.08	1407.89
3.09	1405.51
3.10	1403.70
3.11	1401.83
3.12	1399.36
3.13	1395.38
3.14	1391.12
3.15	1386.72
3.16	1381.99
3.17	1377.23
3.18	1373.52
3.19	1370.83
3.20	1368.30
3.21	1368.71
3.22	1369.22
3.23	1368.16
3.24	1366.88
3.25	1364.87
3.26	1363.31
3.27	1361.12
3.28	1359.49
3.29	1356.95
3.30	1355.10
3.31	1353.30
3.32	1350.63
3.33	1348.77
3.34	1346.69
3.35	1344.57
3.36	1341.69
3.37	1339.59
3.38	1337.35
3.39	1335.16
3.40	1332.78
3.41	1330.49
3.42	1328.02
3.43	1325.64
3.44	1323.23
3.45	1321.47
3.46	1318.80
3.47	1316.21
3.48	1313.70
3.49	1311.80
3.50	1309.08
3.51	1306.28
3.52	1304.36
3.53	1301.48
3.54	1299.48
3.55	1296.67
3.56	1294.57
3.57	1291.49
3.58	1289.31
3.59	1286.44
3.60	1284.17
3.61	1281.89
3.62	1278.88
3.63	1276.47
3.64	1274.20
3.65	1271.72
3.66	1268.57
3.67	1266.19
3.68	1263.73
3.69	1261.39
3.70	1258.88
3.71	1256.31
3.72	1253.89
3.73	1251.29
3.74	1248.77
3.75	1246.22
3.76	1243.66
3.77	1241.05
3.78	1238.42
3.79	1235.78
3.80	1233.24
3.81	1230.49
3.82	1228.70
3.83	1225.89
3.84	1223.24
3.85	1220.59
3.86	1217.88
3.87	1215.90
3.88	1213.14
3.89	1210.35
3.90	1208.50
3.91	1205.67
3.92	1203.78
3.93	1200.86
3.94	1198.13
3.95	1196.16
3.96	1193.37
3.97	1191.35
3.98	1188.56
3.99	1186.46
4.00	1183.79
4.01	1181.67
4.02	1179.73
4.03	1176.80
4.04	1174.83
4.05	1172.84
4.06	1170.04
4.07	1167.99
4.08	1165.94
4.09	1163.10
4.10	1161.22
4.11	1159.12
4.12	1157.19
4.13	1154.29
4.14	1152.35
4.15	1150.39
4.16	1148.40
4.17	1146.16
4.18	1143.47
4.19	1141.66
4.20	1139.60
4.21	1137.54
4.22	1135.45
4.23	1133.59
4.24	1131.74
4.25	1129.63
4.26	1127.71
4.27	1125.80
4.28	1123.90
4.29	1121.96
4.30	1120.00
4.31	1118.05
4.32	1116.10
4.33	1114.08
4.34	1112.35
4.35	1110.35
4.36	1108.60
4.37	1107.16
4.38	1105.40
4.39	1103.64
4.40	1101.81
4.41	1099.70
4.42	1097.90
4.43	1096.66
4.44	1095.10
4.45	1093.24
4.46	1091.40
4.47	1090.38
4.48	1088.47
4.49	1086.88
4.50	1084.97
4.51	1083.89
4.52	1082.26
4.53	1080.32
4.54	1079.21
4.55	1077.52
4.56	1075.85
4.57	1074.72
4.58	1073.00
4.59	1071.61
4.60	1070.42
4.61	1068.70
4.62	1067.78
4.63	1066.01
4.64	1064.59
4.65	1063.31
4.66	1061.84
4.67	1060.87
4.68	1059.41
4.69	1058.04
4.70	1056.52
4.71	1055.49
4.72	1053.98
4.73	1053.26
4.74	1051.69
4.75	1050.59
4.76	1049.49
4.77	1048.25
4.78	1047.08
4.79	1045.84
4.80	1044.67
4.81	1043.81
4.82	1042.12
4.83	1041.27
4.84	1039.97
4.85	1039.05
4.86	1038.13
4.87	1036.79
4.88	1035.85
4.89	1034.85
4.90	1033.44
4.91	1032.44
4.92	1031.42
4.93	1030.36
4.94	1029.29
4.95	1028.21
4.96	1027.15
4.97	1025.99
4.98	1025.25
4.99	1024.08
5.00	1022.95
5.01	1022.15
5.02	1021.34
5.03	1020.08
5.04	1019.25
5.05	1017.99
5.06	1017.09
5.07	1016.18
5.08	1015.27
5.09	1014.29
5.10	1012.95
5.11	1012.43
5.12	1011.43
5.13	1010.35
5.14	1009.26
5.15	1008.64
5.16	1007.53
5.17	1006.53
5.18	1005.34
5.19	1004.63
5.20	1003.42
5.21	1002.67
5.22	1001.86
5.23	1000.54
5.24	999.72
5.25	998.87
5.26	997.97
5.27	996.76
5.28	995.84
5.29	994.91
5.30	993.89
5.31	992.86
5.32	991.81
5.33	990.76
5.34	990.20
5.35	989.06
5.36	987.90
5.37	987.29
5.38	986.09
5.39	984.81
5.40	984.08
5.41	982.77
5.42	982.02
5.43	980.62
5.44	979.79
5.45	978.94
5.46	977.49
5.47	976.57
5.48	975.60
5.49	974.87
5.50	973.87
5.51	972.23
5.52	971.13
5.53	970.02
5.54	968.89
5.55	967.74
5.56	966.53
5.57	965.26
5.58	964.62
5.59	963.56
5.60	962.23
5.61	960.83
5.62	959.40
5.63	958.62
5.64	957.15
5.65	955.62
5.66	954.70
5.67	953.31
5.68	952.36
5.69	950.68
5.70	949.64
5.71	947.86
5.72	946.77
5.73	945.89
5.74	944.01
5.75	942.77
5.76	941.50
5.77	939.47
5.78	938.15
5.79	937.01
5.80	935.60
5.81	934.16
5.82	932.69
5.83	931.20
5.84	929.83
5.85	928.20
5.86	926.54
5.87	924.86
5.88	923.35
5.89	921.56
5.90	919.73
5.91	917.88
5.92	916.20
5.93	915.10
5.94	913.07
5.95	911.00
5.96	909.11
5.97	907.83
5.98	905.66
5.99	903.61
6.00	902.21
6.01	899.91
6.02	898.46
6.03	896.23
6.04	894.64
6.05	892.11
6.06	890.65
6.07	888.97
6.08	886.32
6.09	884.54
6.10	882.92
6.11	880.15
6.12	878.29
6.13	876.52
6.14	874.52
6.15	871.52
6.16	869.64
6.17	867.55
6.18	865.58
6.19	863.40
6.20	861.19
6.21	859.12
6.22	856.86
6.23	854.52
6.24	852.29
6.25	849.87
6.26	847.42
6.27	845.11
6.28	842.59
6.29	840.03
6.30	837.60
6.31	836.05
6.32	833.57
6.33	830.89
6.34	828.15
6.35	826.58
6.36	823.80
6.37	821.12
6.38	818.29
6.39	816.48
6.40	813.72
6.41	811.88
6.42	809.08
6.43	806.12
6.44	804.17
6.45	801.23
6.46	799.25
6.47	796.27
6.48	794.27
6.49	791.23
6.50	789.16
6.51	787.09
6.52	784.00
6.53	781.90
6.54	779.85
6.55	776.53
6.56	774.42
6.57	772.21
6.58	768.94
6.59	766.69
6.60	764.50
6.61	762.21
6.62	759.91
6.63	756.54
6.64	754.22
6.65	751.91
6.66	749.50
6.67	747.16
6.68	744.73
6.69	742.37
6.70	739.91
6.71	737.50
6.72	735.01
6.73	732.58
6.74	730.08
6.75	727.63
6.76	725.04
6.77	722.51
6.78	719.92
6.79	717.37
6.80	714.76
6.81	712.19
6.82	710.71
6.83	708.10
6.84	705.45
6.85	702.83
6.86	700.16
6.87	698.65
6.88	695.92
6.89	693.22
6.90	690.51
6.91	688.94
6.92	686.21
6.93	683.43
6.94	681.85
6.95	679.07
6.96	677.48
6.97	674.69
6.98	671.87
6.99	670.20
7.00	667.36
7.01	665.68
7.02	662.83
7.03	659.98
7.04	658.27
7.05	656.56
7.06	653.66
7.07	651.95
7.08	649.04
7.09	647.31
7.10	644.35
7.11	642.57
7.12	640.78
7.13	637.81
7.14	636.02
7.15	634.22
7.16	631.21
7.17	629.39
7.18	627.55
7.19	624.53
7.20	622.70
7.21	620.82
7.22	618.94
7.23	615.84
7.24	613.94
7.25	612.05
7.26	610.13
7.27	607.03
7.28	605.08
7.29	603.12
7.30	601.20
7.31	599.24
7.32	597.30
7.33	595.29
7.34	593.28
7.35	591.29
7.36	588.07
7.37	586.04
7.38	584.05
7.39	581.99
7.40	579.97
7.41	577.90
7.42	575.83
7.43	573.80
7.44	571.72
7.45	570.85
7.46	568.72
7.47	566.59
7.48	564.52
7.49	562.38
7.50	560.24
7.51	558.13
7.52	555.96
7.53	553.79
7.54	551.68
7.55	550.70
7.56	548.58
7.57	546.37
7.58	544.15
7.59	541.99
7.60	539.76
7.61	538.73
7.62	536.56
7.63	534.31
7.64	532.05
7.65	531.06
7.66	528.80
7.67	526.53
7.68	525.54
7.69	523.25
7.70	520.94
7.71	518.71
7.72	517.60
7.73	515.28
7.74	514.25
7.75	511.92
7.76	509.58
7.77	508.52
7.78	506.17
7.79	503.82
7.80	502.76
7.81	500.41
7.82	499.23
7.83	496.94
7.84	495.75
7.85	493.35
7.86	492.26
7.87	489.86
7.88	488.66
7.89	486.33
7.90	485.11
7.91	482.69
7.92	481.57
7.93	479.14
7.94	477.91
7.95	475.56
7.96	474.30
7.97	471.83
7.98	470.57
7.99	469.41
8.00	466.94
8.01	465.66
8.02	463.28
8.03	461.99
8.04	460.69
8.05	458.19
8.06	457.01
8.07	455.71
8.08	453.18
8.09	451.96
8.10	450.63
8.11	448.09
8.12	446.76
8.13	445.53
8.14	442.99
8.15	441.62
8.16	440.38
8.17	439.01
8.18	436.45
8.19	435.20
8.20	433.83
8.21	432.43
8.22	431.04
8.23	428.56
8.24	427.15
8.25	425.75
8.26	424.46
8.27	423.05
8.28	421.63
8.29	419.01
8.30	417.71
8.31	416.28
8.32	414.85
8.33	413.42
8.34	412.09
8.35	410.62
8.36	407.95
8.37	406.47
8.38	405.12
8.39	403.64
8.40	402.16
8.41	400.67
8.42	399.29
8.43	397.79
8.44	396.29
8.45	394.91
8.46	393.40
8.47	391.89
8.48	390.37
8.49	388.97
8.50	387.44
8.51	385.91
8.52	384.38
8.53	382.97
8.54	381.44
8.55	379.89
8.56	378.34
8.57	376.78
8.58	375.35
8.59	373.79
8.60	372.23
8.61	370.67
8.62	369.22
8.63	367.64
8.64	366.06
8.65	364.48
8.66	363.02
8.67	362.62
8.68	361.03
8.69	359.43
8.70	357.95
8.71	356.35
8.72	354.74
8.73	353.13
8.74	351.65
8.75	351.22
8.76	349.60
8.77	347.97
8.78	346.34
8.79	344.83
8.80	343.19
8.81	342.74
8.82	341.11
8.83	339.47
8.84	337.94
8.85	337.46
8.86	335.81
8.87	334.16
8.88	332.62
8.89	330.97
8.90	330.48
8.91	328.81
8.92	327.25
8.93	325.58
8.94	325.08
8.95	323.40
8.96	321.73
8.97	321.34
8.98	319.64
8.99	317.95
9.00	316.26
9.01	315.73
9.02	314.15
9.03	312.45
9.04	311.93
9.05	310.22
9.06	308.50
9.07	308.07
9.08	306.35
9.09	304.64
9.10	304.09
9.11	302.37
9.12	300.75
9.13	300.19
9.14	298.45
9.15	296.72
9.16	296.15
9.17	294.51
9.18	293.94
9.19	292.20
9.20	290.45
9.21	289.86
9.22	288.21
9.23	287.62
9.24	285.86
9.25	285.27
9.26	283.51
9.27	281.84
9.28	281.23
9.29	279.46
9.30	278.85
9.31	277.07
9.32	276.55
9.33	274.78
9.34	274.16
9.35	272.37
9.36	271.74
9.37	270.04
9.38	268.25
9.39	267.61
9.40	265.82
9.41	265.18
9.42	263.38
9.43	262.82
9.44	261.01
9.45	260.36
9.46	258.55
9.47	257.90
9.48	257.33
9.49	255.51
9.50	254.85
9.51	253.03
9.52	252.35
9.53	250.53
9.54	249.94
9.55	248.12
9.56	247.44
9.57	246.77
9.58	244.93
9.59	244.32
9.60	242.48
9.61	241.79
9.62	239.96
9.63	239.26
9.64	238.57
9.65	236.80
9.66	236.10
9.67	234.25
9.68	233.54
9.69	232.83
9.70	231.05
9.71	230.34
9.72	229.63
9.73	227.78
9.74	227.05
9.75	225.19
9.76	224.47
9.77	223.81
9.78	221.95
9.79	221.22
9.80	220.49
9.81	218.63
9.82	217.89
9.83	216.08
9.84	215.34
9.85	214.60
9.86	213.86
9.87	211.99
9.88	211.25
9.89	210.57
9.90	208.69
9.91	207.94
9.92	207.18
9.93	205.30
9.94	204.55
9.95	203.85
9.96	201.97
9.97	201.22
9.98	200.45
9.99	199.69
10.00	197.80
10.01	197.04
10.02	196.33
10.03	194.44
10.04	193.68
10.05	192.91
10.06	192.13
10.07	190.24
10.08	189.46
