   1.20444      0.767331E-01  0.101485E-04  0.276237E-06   0.00000      0.132306E-03  0.779586       0.00000    
   1.21335      0.756122E-01  0.101869E-04  0.285893E-06   0.00000      0.134779E-03  0.803784       0.00000    
   1.22233      0.745071E-01  0.102322E-04  0.297124E-06   0.00000      0.137390E-03  0.831645       0.00000    
   1.23137      0.734199E-01  0.102829E-04  0.309603E-06   0.00000      0.140119E-03  0.862287       0.00000    
   1.24048      0.723466E-01  0.103349E-04  0.322051E-06   0.00000      0.142922E-03  0.892422       0.00000    
   1.24966      0.712910E-01  0.103883E-04  0.335288E-06   0.00000      0.145792E-03  0.924308       0.00000    
   1.25891      0.702491E-01  0.104414E-04  0.351695E-06   0.00000      0.148718E-03  0.964577       0.00000    
   1.26822      0.692237E-01  0.104888E-04  0.371655E-06   0.00000      0.151616E-03   1.01467       0.00000    
   1.27760      0.682130E-01  0.105295E-04  0.391768E-06   0.00000      0.154469E-03   1.06540       0.00000    
   1.28706      0.672161E-01  0.105624E-04  0.411236E-06   0.00000      0.157260E-03   1.11481       0.00000    
   1.29658      0.662354E-01  0.105811E-04  0.434800E-06   0.00000      0.159884E-03   1.17654       0.00000    
   1.30617      0.652683E-01  0.105826E-04  0.464547E-06   0.00000      0.162297E-03   1.25675       0.00000    
   1.31583      0.643151E-01  0.105660E-04  0.496873E-06   0.00000      0.164467E-03   1.34619       0.00000    
   1.32557      0.633758E-01  0.105326E-04  0.525991E-06   0.00000      0.166401E-03   1.42946       0.00000    
   1.33538      0.624509E-01  0.104947E-04  0.547653E-06   0.00000      0.168276E-03   1.49360       0.00000    
   1.34526      0.615388E-01  0.104654E-04  0.563296E-06   0.00000      0.170308E-03   1.54048       0.00000    
   1.35521      0.606415E-01  0.104503E-04  0.576576E-06   0.00000      0.172592E-03   1.57899       0.00000    
   1.36524      0.597553E-01  0.104543E-04  0.585741E-06   0.00000      0.175227E-03   1.60342       0.00000    
   1.37534      0.588837E-01  0.104819E-04  0.587789E-06   0.00000      0.178290E-03   1.60479       0.00000    
   1.38551      0.580248E-01  0.105289E-04  0.584068E-06   0.00000      0.181734E-03   1.58755       0.00000    
   1.39576      0.571778E-01  0.105856E-04  0.575655E-06   0.00000      0.185408E-03   1.55637       0.00000    
   1.40609      0.563430E-01  0.106417E-04  0.563811E-06   0.00000      0.189139E-03   1.51638       0.00000    
   1.41649      0.555217E-01  0.106920E-04  0.552593E-06   0.00000      0.192831E-03   1.47929       0.00000    
   1.42697      0.547112E-01  0.107404E-04  0.544821E-06   0.00000      0.196564E-03   1.45196       0.00000    
   1.43753      0.539126E-01  0.107929E-04  0.538184E-06   0.00000      0.200442E-03   1.42733       0.00000    
   1.44817      0.531264E-01  0.108485E-04  0.530173E-06   0.00000      0.204446E-03   1.39892       0.00000    
   1.45888      0.523518E-01  0.109029E-04  0.523815E-06   0.00000      0.208502E-03   1.37530       0.00000    
   1.46968      0.515876E-01  0.109581E-04  0.519035E-06   0.00000      0.212656E-03   1.35590       0.00000    
   1.48055      0.508354E-01  0.110103E-04  0.511848E-06   0.00000      0.216821E-03   1.33083       0.00000    
   1.49150      0.500938E-01  0.110557E-04  0.501647E-06   0.00000      0.220927E-03   1.29899       0.00000    
   1.50254      0.493634E-01  0.111065E-04  0.489024E-06   0.00000      0.225212E-03   1.26057       0.00000    
   1.51366      0.486435E-01  0.111686E-04  0.475744E-06   0.00000      0.229810E-03   1.21956       0.00000    
   1.52486      0.479343E-01  0.112332E-04  0.463707E-06   0.00000      0.234545E-03   1.18192       0.00000    
   1.53614      0.472350E-01  0.112932E-04  0.450948E-06   0.00000      0.239277E-03   1.14333       0.00000    
   1.54750      0.465458E-01  0.113522E-04  0.433122E-06   0.00000      0.244071E-03   1.09247       0.00000    
   1.55895      0.458680E-01  0.114117E-04  0.408127E-06   0.00000      0.248954E-03   1.02412       0.00000    
   1.57049      0.451986E-01  0.114665E-04  0.379400E-06   0.00000      0.253829E-03  0.947551       0.00000    
   1.58211      0.445399E-01  0.115228E-04  0.350726E-06   0.00000      0.258827E-03  0.871703       0.00000    
   1.59381      0.438908E-01  0.115929E-04  0.320643E-06   0.00000      0.264233E-03  0.792154       0.00000    
   1.60560      0.432508E-01  0.116713E-04  0.290048E-06   0.00000      0.269935E-03  0.711791       0.00000    
   1.61748      0.426202E-01  0.117439E-04  0.264433E-06   0.00000      0.275619E-03  0.644943       0.00000    
   1.62945      0.419994E-01  0.118129E-04  0.241921E-06   0.00000      0.281322E-03  0.586611       0.00000    
   1.64151      0.413872E-01  0.118884E-04  0.216644E-06   0.00000      0.287297E-03  0.521994       0.00000    
   1.65365      0.407838E-01  0.119633E-04  0.191893E-06   0.00000      0.293373E-03  0.459475       0.00000    
   1.66588      0.401898E-01  0.120316E-04  0.170882E-06   0.00000      0.299399E-03  0.406852       0.00000    
   1.67821      0.396038E-01  0.121023E-04  0.149932E-06   0.00000      0.305608E-03  0.354891       0.00000    
   1.69063      0.390267E-01  0.121741E-04  0.132406E-06   0.00000      0.311960E-03  0.311563       0.00000    
   1.70313      0.384580E-01  0.122404E-04  0.125490E-06   0.00000      0.318296E-03  0.293692       0.00000    
   1.71574      0.378978E-01  0.123050E-04  0.125453E-06   0.00000      0.324707E-03  0.292062       0.00000    
   1.72843      0.373458E-01  0.123709E-04  0.126489E-06   0.00000      0.331270E-03  0.292908       0.00000    
   1.74122      0.368016E-01  0.124342E-04  0.130686E-06   0.00000      0.337891E-03  0.301084       0.00000    
   1.75410      0.362660E-01  0.124965E-04  0.140889E-06   0.00000      0.344602E-03  0.322971       0.00000    
   1.76708      0.357373E-01  0.125664E-04  0.154799E-06   0.00000      0.351661E-03  0.352880       0.00000    
   1.78015      0.352165E-01  0.126431E-04  0.167717E-06   0.00000      0.359040E-03  0.380007       0.00000    
   1.79332      0.347039E-01  0.127154E-04  0.179309E-06   0.00000      0.366434E-03  0.403957       0.00000    
   1.80659      0.341982E-01  0.127822E-04  0.192979E-06   0.00000      0.373810E-03  0.432480       0.00000    
   1.81996      0.337003E-01  0.128466E-04  0.209848E-06   0.00000      0.381253E-03  0.467918       0.00000    
   1.83342      0.332097E-01  0.128956E-04  0.230604E-06   0.00000      0.388370E-03  0.512239       0.00000    
   1.84699      0.327258E-01  0.129068E-04  0.257484E-06   0.00000      0.394471E-03  0.571433       0.00000    
   1.86065      0.322498E-01  0.128682E-04  0.292335E-06   0.00000      0.399118E-03  0.650702       0.00000    
   1.87442      0.317799E-01  0.127766E-04  0.337892E-06   0.00000      0.402173E-03  0.757453       0.00000    
   1.88829      0.313177E-01  0.126278E-04  0.398993E-06   0.00000      0.403417E-03  0.904869       0.00000    
   1.90226      0.308614E-01  0.124453E-04  0.469893E-06   0.00000      0.403552E-03   1.08113       0.00000    
   1.91633      0.304129E-01  0.123165E-04  0.523415E-06   0.00000      0.405341E-03   1.21672       0.00000    
   1.93051      0.299703E-01  0.122995E-04  0.542192E-06   0.00000      0.410790E-03   1.26205       0.00000    
   1.94479      0.295346E-01  0.123482E-04  0.539151E-06   0.00000      0.418493E-03   1.25003       0.00000    
   1.95918      0.291050E-01  0.124089E-04  0.526070E-06   0.00000      0.426733E-03   1.21379       0.00000    
   1.97368      0.286825E-01  0.124723E-04  0.506457E-06   0.00000      0.435197E-03   1.16266       0.00000    
   1.98828      0.282651E-01  0.125372E-04  0.487845E-06   0.00000      0.443893E-03   1.11418       0.00000    
   2.00299      0.278548E-01  0.126031E-04  0.471114E-06   0.00000      0.452774E-03   1.07038       0.00000    
   2.01781      0.274500E-01  0.126700E-04  0.451522E-06   0.00000      0.461861E-03   1.02049       0.00000    
   2.03274      0.270511E-01  0.127397E-04  0.427493E-06   0.00000      0.471214E-03  0.960949       0.00000    
   2.04778      0.266583E-01  0.128128E-04  0.398526E-06   0.00000      0.480864E-03  0.890769       0.00000    
   2.06293      0.262709E-01  0.128863E-04  0.365545E-06   0.00000      0.490712E-03  0.812437       0.00000    
   2.07819      0.258897E-01  0.129608E-04  0.331393E-06   0.00000      0.500781E-03  0.732332       0.00000    
   2.09357      0.255136E-01  0.130386E-04  0.298857E-06   0.00000      0.511180E-03  0.656522       0.00000    
   2.10906      0.251433E-01  0.131183E-04  0.268543E-06   0.00000      0.521851E-03  0.586365       0.00000    
   2.12466      0.247784E-01  0.132016E-04  0.234564E-06   0.00000      0.532872E-03  0.508956       0.00000    
   2.14038      0.244186E-01  0.132929E-04  0.189571E-06   0.00000      0.544431E-03  0.408521       0.00000    
