   1.20444      0.444411     -0.438220E-02  0.476131E-05   0.00000      0.986070E-02   89.9689       0.00000    
   1.21335      0.437927     -0.431699E-02  0.482121E-05   0.00000      0.985781E-02   89.9680       0.00000    
   1.22233      0.431534     -0.425267E-02  0.487197E-05   0.00000      0.985478E-02   89.9672       0.00000    
   1.23137      0.425245     -0.418939E-02  0.491087E-05   0.00000      0.985170E-02   89.9664       0.00000    
   1.24048      0.419037     -0.412688E-02  0.492994E-05   0.00000      0.984851E-02   89.9658       0.00000    
   1.24966      0.412931     -0.406533E-02  0.493111E-05   0.00000      0.984505E-02   89.9652       0.00000    
   1.25891      0.406904     -0.400447E-02  0.490756E-05   0.00000      0.984131E-02   89.9649       0.00000    
   1.26822      0.400972     -0.394452E-02  0.485990E-05   0.00000      0.983740E-02   89.9647       0.00000    
   1.27760      0.395125     -0.388543E-02  0.482731E-05   0.00000      0.983342E-02   89.9644       0.00000    
   1.28706      0.389358     -0.382716E-02  0.482013E-05   0.00000      0.982940E-02   89.9639       0.00000    
   1.29658      0.383685     -0.376990E-02  0.483555E-05   0.00000      0.982551E-02   89.9633       0.00000    
   1.30617      0.378091     -0.371365E-02  0.489849E-05   0.00000      0.982210E-02   89.9622       0.00000    
   1.31583      0.372578     -0.365852E-02  0.500831E-05   0.00000      0.981949E-02   89.9608       0.00000    
   1.32557      0.367143     -0.360448E-02  0.515491E-05   0.00000      0.981765E-02   89.9590       0.00000    
   1.33538      0.361793     -0.355145E-02  0.533184E-05   0.00000      0.981625E-02   89.9570       0.00000    
   1.34526      0.356516     -0.349915E-02  0.553534E-05   0.00000      0.981486E-02   89.9547       0.00000    
   1.35521      0.351325     -0.344759E-02  0.577555E-05   0.00000      0.981310E-02   89.9520       0.00000    
   1.36524      0.346200     -0.339646E-02  0.603750E-05   0.00000      0.981070E-02   89.9491       0.00000    
   1.37534      0.341159     -0.334595E-02  0.630139E-05   0.00000      0.980763E-02   89.9461       0.00000    
   1.38551      0.336191     -0.329602E-02  0.656210E-05   0.00000      0.980403E-02   89.9430       0.00000    
