1.20444	0.392761	0.585724E-03	64.4061
1.21335	0.387032	0.596751E-03	64.4205
1.22233	0.381383	0.608216E-03	64.4287
1.23137	0.375826	0.619930E-03	64.4334
1.24048	0.370340	0.631711E-03	64.4264
1.24966	0.364945	0.643392E-03	64.4001
1.25891	0.359619	0.655009E-03	64.3560
1.26822	0.354377	0.666686E-03	64.2977
1.27760	0.349211	0.678506E-03	64.2349
1.28706	0.344115	0.690505E-03	64.1639
1.29658	0.339102	0.702704E-03	64.0799
1.30617	0.334159	0.715182E-03	64.0047
1.31583	0.329288	0.728263E-03	63.9519
1.32557	0.324486	0.742257E-03	63.9180
1.33538	0.319758	0.757059E-03	63.8970
1.34526	0.315096	0.772301E-03	63.8843
1.35521	0.310510	0.787479E-03	63.8799
1.36524	0.305980	0.802806E-03	63.8751
1.37534	0.301526	0.818478E-03	63.8640
1.38551	0.297137	0.834012E-03	63.8525
1.39576	0.292808	0.849290E-03	63.8384
1.40609	0.288542	0.864831E-03	63.8233
1.41649	0.284344	0.880882E-03	63.8168
1.42697	0.280202	0.897163E-03	63.8144
1.43753	0.276121	0.913345E-03	63.8088
1.44817	0.272103	0.929569E-03	63.8063
1.45888	0.268145	0.946078E-03	63.8121
1.46968	0.264239	0.963001E-03	63.8252
1.48055	0.260395	0.980269E-03	63.8459
1.49150	0.256606	0.997801E-03	63.8649
1.50254	0.252873	0.101543E-02	63.8751
1.51366	0.249195	0.103320E-02	63.8888
1.52486	0.245571	0.105131E-02	63.9139
1.53614	0.241997	0.106967E-02	63.9513
1.54750	0.238476	0.108828E-02	63.9999
1.55895	0.235012	0.110740E-02	64.0468
1.57049	0.231591	0.112723E-02	64.0869
1.58211	0.228225	0.114752E-02	64.1298
1.59381	0.224908	0.116783E-02	64.1764
1.60560	0.221638	0.118814E-02	64.2237
1.61748	0.218416	0.120892E-02	64.2796
1.62945	0.215244	0.123024E-02	64.3438
1.64151	0.212115	0.125193E-02	64.4136
1.65365	0.209032	0.127404E-02	64.4920
1.66588	0.205997	0.129689E-02	64.5697
1.67821	0.203003	0.132075E-02	64.6368
1.69063	0.200054	0.134530E-02	64.7005
1.70313	0.197148	0.137006E-02	64.7695
1.71574	0.194285	0.139510E-02	64.8341
1.72843	0.191465	0.142066E-02	64.8811
1.74122	0.188684	0.144676E-02	64.9077
1.75410	0.185948	0.147338E-02	64.9135
1.76708	0.183246	0.150016E-02	64.8969
1.78015	0.180585	0.152664E-02	64.8558
1.79332	0.177965	0.155310E-02	64.7913
1.80659	0.175381	0.157953E-02	64.7051
1.81996	0.172836	0.160534E-02	64.5944
1.83342	0.170329	0.163060E-02	64.4618
1.84699	0.167856	0.165644E-02	64.3244
1.86065	0.165423	0.168432E-02	64.2012
1.87442	0.163022	0.171552E-02	64.1066
1.88829	0.160660	0.175101E-02	64.0619
1.90226	0.158328	0.179083E-02	64.0741
1.91633	0.156036	0.183163E-02	64.1053
1.93051	0.153774	0.186987E-02	64.1191
1.94479	0.151549	0.190585E-02	64.1233
1.95918	0.149356	0.194180E-02	64.1311
1.97368	0.147198	0.197845E-02	64.1380
1.98828	0.145066	0.201571E-02	64.1448
2.00299	0.142971	0.205316E-02	64.1562
2.01781	0.140904	0.209108E-02	64.1701
2.03274	0.138867	0.212966E-02	64.1805
2.04778	0.136861	0.216902E-02	64.1902
2.06293	0.134883	0.220907E-02	64.2111
2.07819	0.132937	0.224943E-02	64.2442
2.09357	0.131016	0.229060E-02	64.2770
2.10906	0.129126	0.233310E-02	64.3063
2.12466	0.127263	0.237627E-02	64.3389
2.14038	0.125426	0.241980E-02	64.3775
2.15622	0.123618	0.246446E-02	64.4195
