   1.20444      0.767325E-01  0.307510E-02  0.408440E-06   0.00000      0.400756E-01  0.380505E-02   0.00000    
   1.21335      0.756115E-01  0.303029E-02  0.419081E-06   0.00000      0.400771E-01  0.396192E-02   0.00000    
   1.22233      0.745065E-01  0.298612E-02  0.431386E-06   0.00000      0.400786E-01  0.413858E-02   0.00000    
   1.23137      0.734193E-01  0.294266E-02  0.445031E-06   0.00000      0.400803E-01  0.433253E-02   0.00000    
   1.24048      0.723459E-01  0.289976E-02  0.458678E-06   0.00000      0.400819E-01  0.453146E-02   0.00000    
   1.24966      0.712904E-01  0.285758E-02  0.473081E-06   0.00000      0.400837E-01  0.474275E-02   0.00000    
   1.25891      0.702485E-01  0.281594E-02  0.490600E-06   0.00000      0.400854E-01  0.499110E-02   0.00000    
   1.26822      0.692231E-01  0.277496E-02  0.511590E-06   0.00000      0.400872E-01  0.528152E-02   0.00000    
   1.27760      0.682124E-01  0.273455E-02  0.532585E-06   0.00000      0.400888E-01  0.557950E-02   0.00000    
   1.28706      0.672154E-01  0.269469E-02  0.552748E-06   0.00000      0.400904E-01  0.587639E-02   0.00000    
   1.29658      0.662347E-01  0.265547E-02  0.576850E-06   0.00000      0.400918E-01  0.622322E-02   0.00000    
   1.30617      0.652676E-01  0.261677E-02  0.606985E-06   0.00000      0.400929E-01  0.664516E-02   0.00000    
   1.31583      0.643145E-01  0.257861E-02  0.639462E-06   0.00000      0.400938E-01  0.710430E-02   0.00000    
   1.32557      0.633751E-01  0.254098E-02  0.668431E-06   0.00000      0.400944E-01  0.753611E-02   0.00000    
   1.33538      0.624502E-01  0.250394E-02  0.689761E-06   0.00000      0.400949E-01  0.789165E-02   0.00000    
   1.34526      0.615381E-01  0.246740E-02  0.705084E-06   0.00000      0.400956E-01  0.818641E-02   0.00000    
   1.35521      0.606408E-01  0.243148E-02  0.718128E-06   0.00000      0.400964E-01  0.846104E-02   0.00000    
   1.36524      0.597546E-01  0.239602E-02  0.727114E-06   0.00000      0.400976E-01  0.869372E-02   0.00000    
   1.37534      0.588830E-01  0.236116E-02  0.729031E-06   0.00000      0.400992E-01  0.884529E-02   0.00000    
   1.38551      0.580241E-01  0.232684E-02  0.725179E-06   0.00000      0.401012E-01  0.892836E-02   0.00000    
   1.39576      0.571771E-01  0.229299E-02  0.716559E-06   0.00000      0.401033E-01  0.895245E-02   0.00000    
   1.40609      0.563423E-01  0.225964E-02  0.704405E-06   0.00000      0.401055E-01  0.893051E-02   0.00000    
   1.41649      0.555210E-01  0.222682E-02  0.692745E-06   0.00000      0.401077E-01  0.891212E-02   0.00000    
   1.42697      0.547105E-01  0.219443E-02  0.684407E-06   0.00000      0.401098E-01  0.893482E-02   0.00000    
   1.43753      0.539118E-01  0.216252E-02  0.677179E-06   0.00000      0.401121E-01  0.897091E-02   0.00000    
   1.44817      0.531257E-01  0.213111E-02  0.668623E-06   0.00000      0.401145E-01  0.898811E-02   0.00000    
   1.45888      0.523511E-01  0.210016E-02  0.661765E-06   0.00000      0.401169E-01  0.902701E-02   0.00000    
   1.46968      0.515869E-01  0.206963E-02  0.656536E-06   0.00000      0.401193E-01  0.908780E-02   0.00000    
   1.48055      0.508346E-01  0.203958E-02  0.648941E-06   0.00000      0.401218E-01  0.911503E-02   0.00000    
   1.49150      0.500931E-01  0.200994E-02  0.638376E-06   0.00000      0.401242E-01  0.909883E-02   0.00000    
   1.50254      0.493626E-01  0.198076E-02  0.625470E-06   0.00000      0.401267E-01  0.904623E-02   0.00000    
   1.51366      0.486428E-01  0.195201E-02  0.612016E-06   0.00000      0.401295E-01  0.898201E-02   0.00000    
   1.52486      0.479336E-01  0.192369E-02  0.599889E-06   0.00000      0.401324E-01  0.893364E-02   0.00000    
   1.53614      0.472343E-01  0.189576E-02  0.587036E-06   0.00000      0.401353E-01  0.887102E-02   0.00000    
   1.54750      0.465451E-01  0.186824E-02  0.569048E-06   0.00000      0.401382E-01  0.872589E-02   0.00000    
   1.55895      0.458673E-01  0.184117E-02  0.543859E-06   0.00000      0.401412E-01  0.846224E-02   0.00000    
   1.57049      0.451979E-01  0.181443E-02  0.514958E-06   0.00000      0.401442E-01  0.813062E-02   0.00000    
   1.58211      0.445391E-01  0.178812E-02  0.486169E-06   0.00000      0.401472E-01  0.778901E-02   0.00000    
   1.59381      0.438901E-01  0.176221E-02  0.456117E-06   0.00000      0.401506E-01  0.741499E-02   0.00000    
   1.60560      0.432501E-01  0.173668E-02  0.425745E-06   0.00000      0.401543E-01  0.702300E-02   0.00000    
   1.61748      0.426195E-01  0.171151E-02  0.400483E-06   0.00000      0.401579E-01  0.670343E-02   0.00000    
   1.62945      0.419987E-01  0.168673E-02  0.378417E-06   0.00000      0.401615E-01  0.642713E-02   0.00000    
   1.64151      0.413865E-01  0.166230E-02  0.353731E-06   0.00000      0.401654E-01  0.609615E-02   0.00000    
   1.65365      0.407831E-01  0.163823E-02  0.329796E-06   0.00000      0.401693E-01  0.576717E-02   0.00000    
   1.66588      0.401891E-01  0.161452E-02  0.309873E-06   0.00000      0.401732E-01  0.549836E-02   0.00000    
   1.67821      0.396031E-01  0.159114E-02  0.290305E-06   0.00000      0.401771E-01  0.522684E-02   0.00000    
   1.69063      0.390260E-01  0.156811E-02  0.274486E-06   0.00000      0.401812E-01  0.501459E-02   0.00000    
