4.64999962	0.0499999523	1.9414183E-005	0.000009902	0	0	1.73881585E-006	2.18101917E-007	0.000006711	8.44219642E-007
4.75	0.0500001907	2.02111696E-005	1.07488313E-005	0	0	1.88733929E-006	2.1341161E-007	6.61178592E-006	7.49800847E-007
4.85000038	0.0499999523	2.11052557E-005	0.000011566	0	0	2.06073651E-006	2.07525872E-007	0.000006604	0.000000667
4.94999981	0.0499999523	2.16342996E-005	1.23476138E-005	0	0	2.14894067E-006	2.00341432E-007	6.34422713E-006	5.93176821E-007
5.05000019	0.0499999523	2.21879454E-005	1.30891503E-005	0	0	2.24311475E-006	1.91248262E-007	6.13946077E-006	0.000000525
5.14999962	0.0499999523	2.28172939E-005	1.3787223E-005	0	0	2.35980588E-006	0.000000182	6.02245746E-006	4.65814566E-007
5.25	0.0500001907	2.32815291E-005	1.44395144E-005	0	0	2.43406635E-006	1.7223546E-007	5.82251459E-006	4.1319953E-007
5.35000038	0.0499999523	2.37497607E-005	1.50446458E-005	0	0	2.51429287E-006	1.61610743E-007	5.66408471E-006	3.6512634E-007
5.44999981	0.0499999523	2.4325187E-005	0.000015602	0	0	2.63308789E-006	1.52948587E-007	5.61028901E-006	3.26831895E-007
5.55000019	0.0499999523	2.45752253E-005	1.61117532E-005	0	0	2.65824633E-006	0.000000141	5.37806909E-006	2.86135872E-007
5.64999962	0.0499999523	2.52787086E-005	1.65744641E-005	0	0	2.84192765E-006	1.30617124E-007	5.47914397E-006	2.52556674E-007
5.75	0.0500001907	2.51833244E-005	1.69912528E-005	0	0	0.00000276	1.209266E-007	5.08754965E-006	2.23549392E-007
5.85000038	0.0499999523	2.54190854E-005	1.73635544E-005	0	0	2.79909273E-006	1.1132834E-007	4.94775077E-006	1.9735829E-007
5.94999981	0.0499999523	2.58371601E-005	1.76930844E-005	0	0	2.91430615E-006	1.02107592E-007	4.95360155E-006	1.74061626E-007
6.05000019	0.0499999523	0.000025712	1.79817471E-005	0	0	2.83576628E-006	9.37148954E-008	4.6467776E-006	0.000000154
6.14999962	0.0499999523	2.60106426E-005	1.82315762E-005	0	0	2.92546542E-006	8.55609343E-008	4.63216975E-006	1.35870152E-007
6.25	0.0500001907	2.58121327E-005	1.84447017E-005	0	0	2.83018812E-006	7.78971483E-008	4.33955802E-006	1.1978733E-007
6.35000038	0.0499999523	0.0001719581	1.86232792E-005	0.0001461269	0	2.82625456E-006	0.000000071	4.20477591E-006	1.05899041E-007
6.44999981	0.0499999523	0.0001772975	1.87694732E-005	0.000151286	0	2.86715476E-006	9.31979045E-008	4.14647729E-006	1.35174062E-007
6.55000019	0.0499999523	2.64329083E-005	1.88854301E-005	0	0	2.92972049E-006	0.000000204	4.12559211E-006	2.88140228E-007
6.64999962	0.0499999523	5.51021003E-005	1.89732473E-005	0	0	1.51214863E-005	1.01231805E-007	2.07667053E-005	1.3942774E-007
6.75	0.0500001907	5.64532347E-005	0.000019035	0	0	1.59323827E-005	4.95478716E-008	2.13696912E-005	6.66502231E-008
6.85000038	0.0499999523	2.56455696E-005	1.90725405E-005	0	0	2.80020799E-006	0.000000043	3.67314715E-006	5.66285507E-008
6.94999981	0.0499999523	4.38551106E-005	1.90878563E-005	0	0	1.08027198E-005	3.88022272E-008	1.38757478E-005	0.00000005
7.05000019	0.0499999523	0.000070063	1.90827086E-005	0	4.48097562E-005	2.69619818E-006	0.000000035	3.39513372E-006	4.41777921E-008
7.14999962	0.0499999523	1.73184435E-005	0.000012516	0	0	0.000001732	2.06215613E-008	3.01387513E-006	0.000000036
7.25	0.0500001907	0.000016579	0.000011936	0	0	1.65482629E-006	1.77109918E-008	2.93892822E-006	3.15455821E-008
7.35000038	0.0499999523	1.65838428E-005	1.20951599E-005	0	0	0.000001632	1.61861298E-008	2.81253847E-006	0.000000028
7.44999981	0.0499999523	1.66623322E-005	1.22376268E-005	0	0	1.63942161E-006	1.47118806E-008	2.74585932E-006	2.47123975E-008
7.55000019	0.0499999523	1.67324961E-005	1.23640793E-005	0	0	1.64754226E-006	1.33770959E-008	2.68562894E-006	2.18690737E-008
7.64999962	0.0499999523	1.67766011E-005	1.24752487E-005	0	0	1.64945459E-006	1.21873187E-008	2.62029312E-006	1.94167598E-008
7.75	0.0500001907	1.81857285E-005	1.25718625E-005	0	0	2.19039225E-006	0.000000011	3.39526855E-006	1.71643393E-008
7.85000038	0.0499999523	2.27434048E-005	1.26546547E-005	0	0	4.00257159E-006	0.00000001	0.000006061	1.51869024E-008
7.94999981	0.0499999523	1.67864036E-005	1.27243511E-005	0	0	1.62822414E-006	9.06802278E-009	2.41129328E-006	1.34681377E-008
8.05000019	0.0500001907	1.68754759E-005	1.27816666E-005	0	0	1.66285793E-006	8.18551893E-009	2.41086423E-006	1.19020811E-008
8.15000057	0.0500001907	1.72656164E-005	1.28272986E-005	0	0	1.82605243E-006	7.36843386E-009	2.59439821E-006	1.04992353E-008
8.25	0.0499997139	2.03684449E-005	1.28619276E-005	0	0	3.12942461E-006	6.68216371E-009	4.36107211E-006	9.33909838E-009
8.35000038	0.0500001907	1.67809176E-005	1.2721217E-005	0	0	1.69790781E-006	0.000000006	2.34744925E-006	8.33303382E-009
8.45000076	0.0500001907	1.70331004E-005	1.26730693E-005	0	0	1.83915381E-006	5.30589173E-009	2.50831386E-006	7.25740401E-009
8.55000114	0.0499997139	1.62498018E-005	1.26914756E-005	0	0	1.51590393E-006	4.80346918E-009	2.03116315E-006	6.45486642E-009
8.65000057	0.0500001907	1.71749052E-005	1.27008243E-005	0	0	1.92630296E-006	4.33201697E-009	2.53772146E-006	5.72359138E-009
8.75	0.0499997139	1.69175582E-005	1.27016974E-005	0	0	1.83210591E-006	3.87551058E-009	2.37484073E-006	0.000000005
8.85000038	0.0500001907	1.61620756E-005	1.26946406E-005	0	0	1.5197736E-006	3.50321439E-009	1.93967298E-006	4.48410109E-009
8.95000076	0.0500001907	1.63844888E-005	1.26801851E-005	0	0	1.63774655E-006	3.15249338E-009	2.05942865E-006	0.000000004
9.05000114	0.0499997139	1.63386176E-005	1.26588338E-005	0	0	1.64014989E-006	2.81797319E-009	2.03331115E-006	3.50361407E-009
9.15000057	0.0500001907	1.62073939E-005	1.26310661E-005	0	0	1.60630202E-006	2.54016874E-009	1.96437009E-006	3.11542814E-009
9.25	0.0499997139	1.58576149E-005	1.25973411E-005	0	0	1.47494097E-006	2.2849671E-009	1.78028188E-006	2.76600653E-009
9.35000038	0.0500001907	0.000015745	1.25580909E-005	0	0	1.45188528E-006	0.000000002	1.73059038E-006	2.43596698E-009
9.45000076	0.0500001907	1.56250881E-005	1.25137303E-005	0	0	1.42691033E-006	1.83499194E-009	1.68044596E-006	2.16731033E-009
9.55000114	0.0499997139	1.55451708E-005	1.24646449E-005	0	0	1.4217967E-006	1.6495082E-009	1.65515394E-006	1.92581462E-009
9.65000057	0.0500001907	1.54403115E-005	1.24112012E-005	0	0	1.40659574E-006	1.4699747E-009	1.61934781E-006	1.69722636E-009
9.75	0.0499997139	0.000015263	1.23537538E-005	0	0	1.358757E-006	1.32019684E-009	1.5476387E-006	1.5080841E-009
9.85000038	0.0500001907	1.51705008E-005	1.22926249E-005	0	0	1.35160349E-006	1.1867477E-009	1.523744E-006	1.34177647E-009
9.95000076	0.0500001907	1.50292863E-005	1.22281253E-005	0	0	1.32257435E-006	1.05891595E-009	1.47634239E-006	1.18546184E-009
10.0500011	0.0499997139	1.49374546E-005	1.21672228E-005	0	0	0.000001315	9.47293133E-010	1.45327874E-006	0.000000001
10.1500006	0.0500001907	1.48137169E-005	1.21096455E-005	0	0	1.29038983E-006	8.53102866E-010	1.41189241E-006	9.3614072E-010
10.25	0.0499997139	1.4689057E-005	1.20486266E-005	0	0	1.26644568E-006	7.6228801E-010	1.37239317E-006	8.28457414E-010
10.3500004	0.0500001907	1.45728036E-005	1.19844599E-005	0	0	1.2475233E-006	6.80970891E-010	1.33940625E-006	7.3324874E-010
10.4500008	0.0500001907	1.44487194E-005	1.19174174E-005	0	0	1.22572521E-006	6.12132789E-010	1.30431067E-006	6.53269938E-010
10.5500011	0.0499997139	1.43206862E-005	1.18477519E-005	0	0	1.20281732E-006	5.48253054E-010	0.000001269	5.80093529E-010
10.6500006	0.0500001907	1.41891469E-005	1.17757045E-005	0	0	1.17891466E-006	4.88061924E-010	1.23352777E-006	5.12153986E-010
10.75	0.0499997139	1.40556449E-005	1.17015006E-005	0	0	1.15467083E-006	4.39467518E-010	1.19857657E-006	4.57502508E-010
10.8500004	0.0500001907	1.39182121E-005	1.16253532E-005	0	0	0.000001129	3.92877536E-010	0.000001163	4.05874084E-010
10.9500008	0.0500001907	1.37898505E-005	1.15474595E-005	0	0	1.10837277E-006	3.49497348E-010	1.13331055E-006	3.58398394E-010
11.0500011	0.0499997139	1.36651679E-005	0.000011468	0	0	0.00000109	3.14629822E-010	1.10656549E-006	3.20350468E-010
11.1500006	0.0500001907	1.35403334E-005	1.13871702E-005	0	0	1.07186281E-006	2.81806078E-010	1.08073436E-006	2.84963469E-010
11.25	0.0499997139	1.3417537E-005	1.13051128E-005	0	0	1.05511299E-006	2.49757243E-010	1.05681102E-006	2.50885479E-010
11.3500004	0.0500001907	1.32934547E-005	0.000011222	0	0	0.000001038	2.25017865E-010	0.000001033	2.24591706E-010
11.4500008	0.0500001907	1.31678189E-005	1.11379313E-005	0	0	1.02031186E-006	2.01732145E-010	1.00917418E-006	2.0010936E-010
11.5500011	0.0499997139	1.30407743E-005	1.10530855E-005	0	0	1.0020849E-006	1.790538E-010	9.85247766E-007	1.76556436E-010
11.6500006	0.0500001907	1.29124592E-005	1.09675684E-005	0	0	9.83326117E-007	1.60651686E-010	9.61245973E-007	1.57500277E-010
11.75	0.0499997139	0.000012783	1.08814993E-005	0	0	0.000000964	1.44207493E-010	9.37159484E-007	1.40593232E-010
11.8500004	0.0500001907	1.26526165E-005	0.000010795	0	0	9.44319822E-007	1.28363889E-010	9.1305742E-007	1.24474667E-010
11.9500008	0.0500001907	1.25213637E-005	1.07081305E-005	0	0	9.241204E-007	1.14811591E-010	8.88887143E-007	1.10754884E-010
12.0500011	0.0499997139	1.23893442E-005	0.000010621	0	0	9.03465548E-007	1.03003488E-010	8.64655703E-007	9.88650203E-011
12.1500006	0.0500001907	1.22577549E-005	1.05337476E-005	0	0	8.8293001E-007	9.18583265E-011	8.40897087E-007	8.7739295E-011
12.25	0.0499997139	1.21269222E-005	1.04463925E-005	0	0	8.6265004E-007	8.20613091E-011	8.17720036E-007	7.8013096E-011
12.3500004	0.0500001907	1.20000532E-005	0.000010359	0	0	8.44247893E-007	7.36268685E-011	7.96634595E-007	6.96762301E-011
12.4500008	0.0500001907	1.18777425E-005	1.02717222E-005	0	0	0.000000828	6.57401217E-011	7.77875869E-007	6.19385584E-011
12.5500011	0.0499997139	0.000011756	1.01845417E-005	0	0	8.11888356E-007	5.85556811E-011	7.59470311E-007	5.49341787E-011
12.6500006	0.0500001907	0.000011638	1.00975449E-005	0	0	7.97462576E-007	5.26884335E-011	7.4289261E-007	4.92254952E-011
12.75	0.0499997139	1.15206194E-005	1.00107864E-005	0	0	7.83126552E-007	4.70629161E-011	7.26615895E-007	4.3793625E-011
12.8500004	0.0500001907	1.14034901E-005	9.92431887E-006	0	0	7.68663085E-007	4.18512065E-011	7.10427855E-007	3.87927919E-011
12.9500008	0.0500001907	1.12865036E-005	9.83818518E-006	0	0	0.000000754	3.76471701E-011	6.94249991E-007	3.47646807E-011
13.0500011	0.0499997139	1.11696463E-005	9.75242983E-006	0	0	7.39100074E-007	3.37649214E-011	6.78051435E-007	3.10659207E-011
13.1500006	0.0500001907	1.10529254E-005	9.66709194E-006	0	0	0.000000724	2.99852435E-011	6.61813544E-007	2.74907493E-011
13.25	0.0499997139	1.09363791E-005	9.5822088E-006	0	0	7.0858556E-007	2.69010647E-011	6.45533703E-007	2.45784903E-011
13.3500004	0.0500001907	1.08200611E-005	9.49781042E-006	0	0	0.000000693	2.41683548E-011	6.2921896E-007	2.20081679E-011
13.4500008	0.0500001907	1.07048145E-005	9.41393046E-006	0	0	6.77590663E-007	2.15443531E-011	6.13251927E-007	1.9555281E-011
13.5500011	0.0499997139	1.05906211E-005	9.33059255E-006	0	0	6.62383854E-007	1.92536872E-011	5.9760788E-007	1.74212606E-011
13.6500006	0.0500001907	1.04768224E-005	9.24782398E-006	0	0	0.000000647	1.72918641E-011	0.000000582	1.55984774E-011
13.75	0.0499997139	1.03638613E-005	9.16564659E-006	0	0	6.31688465E-007	1.54524241E-011	5.66496624E-007	1.38979288E-011
13.8500004	0.0500001907	1.02552985E-005	9.08408128E-006	0	0	6.18297747E-007	1.38136672E-011	5.52894107E-007	1.23883187E-011
13.9500008	0.0500001907	1.0149125E-005	9.00314535E-006	0	0	6.05774289E-007	1.23971076E-011	5.40182668E-007	1.10868779E-011
14.0500011	0.0499997139	1.00439165E-005	8.92285425E-006	0	0	5.93362017E-007	1.10785079E-011	5.2767848E-007	9.88075247E-012
14.1500006	0.0500001907	9.94142192E-006	8.84322435E-006	0	0	0.000000582	9.90043811E-012	5.16194575E-007	8.80675914E-012
14.25	0.0499997139	9.83973678E-006	8.7642693E-006	0	0	5.70627265E-007	8.91013045E-012	5.04824129E-007	7.90552606E-012
14.3500004	0.0500001907	9.73873284E-006	0.000008686	0	0	5.59221235E-007	7.96383359E-012	4.93499897E-007	7.04830508E-012
14.4500008	0.0500001907	9.63875937E-006	8.6084201E-006	0	0	5.47947593E-007	7.1014878E-012	4.82378653E-007	6.26985486E-012
14.5500011	0.0499997139	9.53993185E-006	8.53154506E-006	0	0	5.36866139E-007	6.39611584E-012	4.71508457E-007	5.63376732E-012
14.6500006	0.0500001907	9.4416946E-006	8.45538125E-006	0	0	5.25678672E-007	5.73905984E-012	4.60623511E-007	5.04342488E-012
14.75	0.0499997139	9.3440749E-006	8.37993503E-006	0	0	5.14398209E-007	5.11300637E-012	4.49732482E-007	4.48322195E-012
14.8500004	0.0500001907	0.000009248	8.30520912E-006	0	0	5.03519061E-007	4.58362731E-012	4.3926417E-007	4.01031292E-012
14.9500008	0.0500001907	9.15255532E-006	8.23120808E-006	0	0	4.92551919E-007	4.1306676E-012	4.28787473E-007	3.60636239E-012
15.0500011	0.0499997139	9.05773686E-006	8.15793555E-006	0	0	4.81495135E-007	3.6930051E-012	4.18298697E-007	3.21761129E-012
15.1500006	0.0500001907	8.96388974E-006	8.08539608E-006	0	0	4.7053274E-007	3.29879266E-012	0.000000408	2.86837958E-012
15.25	0.0499997139	8.87085571E-006	8.01358692E-006	0	0	4.59581429E-007	2.96651874E-012	3.9768176E-007	2.57442006E-012
15.3500004	0.0500001907	8.77859111E-006	7.94251082E-006	0	0	4.48618749E-007	2.66393873E-012	3.87456794E-007	2.30743354E-012
15.4500008	0.0500001907	8.69071573E-006	7.87216777E-006	0	0	4.39589314E-007	2.38188874E-012	0.000000379	2.05930368E-012
15.5500011	0.0499997139	8.60361342E-006	7.80255505E-006	0	0	4.30557009E-007	2.13968058E-012	3.70497332E-007	1.84655589E-012
15.6500006	0.0500001907	8.51721506E-006	7.73367447E-006	0	0	4.21484799E-007	1.91630219E-012	3.62051907E-007	1.65086673E-012
15.75	0.0499997139	8.43316957E-006	7.6655233E-006	0	0	4.13263479E-007	1.7203849E-012	3.54380461E-007	1.47954251E-012
15.8500004	0.0500001907	0.00000835	7.59809745E-006	0	0	4.05087548E-007	1.54757923E-012	3.46788113E-007	1.32870104E-012
15.9500008	0.0499997139	8.26748601E-006	7.53139511E-006	0	0	3.96880665E-007	1.38602498E-012	3.39207872E-007	1.18805389E-012
16.0499992	0.0500001907	8.18574699E-006	7.46541355E-006	0	0	3.88669662E-007	1.23983007E-012	3.31661369E-007	1.06104914E-012
16.1500015	0.0500001907	8.10472829E-006	7.40014866E-006	0	0	3.80441378E-007	1.11819115E-012	3.24135954E-007	9.55464657E-013
16.25	0.0500001907	0.000008025	7.33559727E-006	0	0	3.72508794E-007	1.00531064E-012	3.16896745E-007	8.57710279E-013
16.3500023	0.0500001907	7.94619064E-006	7.27175347E-006	0	0	3.64667812E-007	8.98757793E-013	3.09767955E-007	7.65668562E-013
16.4500008	0.0499992371	7.8683679E-006	7.20861453E-006	0	0	0.000000357	8.0605184E-013	3.02787328E-007	6.85700411E-013
16.5499992	0.0500001907	7.79133825E-006	7.14617499E-006	0	0	3.49296386E-007	7.28573777E-013	2.95865846E-007	6.18918328E-013
16.6500015	0.0500001907	7.71508257E-006	7.08442849E-006	0	0	3.41656175E-007	6.53474562E-013	0.000000289	5.54359455E-013
16.75	0.0500001907	7.63948083E-006	7.02337047E-006	0	0	0.000000334	5.83922017E-013	2.82126877E-007	4.94691853E-013
16.8500023	0.0500001907	7.56452846E-006	0.000006963	0	0	3.26275313E-007	5.26224355E-013	2.75255445E-007	4.4522727E-013
16.9500008	0.0499992371	7.49037099E-006	6.90329898E-006	0	0	3.18618646E-007	4.74393257E-013	2.68452311E-007	4.00860768E-013
17.0499992	0.0500001907	7.41841859E-006	6.84427368E-006	0	0	3.11781065E-007	4.25124373E-013	2.62363187E-007	3.58780036E-013
17.1500015	0.0500001907	7.34810556E-006	6.78591368E-006	0	0	3.05460475E-007	3.81837194E-013	2.56730772E-007	3.21854983E-013
17.25	0.0500001907	7.27842735E-006	6.72821125E-006	0	0	2.99116294E-007	3.43293373E-013	2.51099038E-007	2.89021059E-013
