1.20444	0.193854	0.885107E-03	61.2874
1.21335	0.191029	0.901433E-03	61.3022
1.22233	0.188244	0.917946E-03	61.3050
1.23137	0.185505	0.934683E-03	61.3030
1.24048	0.182800	0.951711E-03	61.2995
1.24966	0.180140	0.968911E-03	61.2877
1.25891	0.177514	0.986489E-03	61.2630
1.26822	0.174930	0.100439E-02	61.2304
1.27760	0.172384	0.102235E-02	61.1904
1.28706	0.169871	0.104053E-02	61.1422
1.29658	0.167400	0.105927E-02	61.0957
1.30617	0.164964	0.107869E-02	61.0599
1.31583	0.162562	0.109876E-02	61.0350
1.32557	0.160195	0.111956E-02	61.0179
1.33538	0.157864	0.114111E-02	61.0098
1.34526	0.155566	0.116319E-02	61.0103
1.35521	0.153305	0.118555E-02	61.0129
1.36524	0.151072	0.120814E-02	61.0118
1.37534	0.148877	0.123083E-02	61.0100
1.38551	0.146713	0.125374E-02	61.0156
1.39576	0.144578	0.127713E-02	61.0257
1.40609	0.142475	0.130104E-02	61.0334
1.41649	0.140406	0.132522E-02	61.0416
1.42697	0.138364	0.134949E-02	61.0518
1.43753	0.136352	0.137405E-02	61.0603
1.44817	0.134371	0.139928E-02	61.0706
1.45888	0.132420	0.142521E-02	61.0863
1.46968	0.130495	0.145153E-02	61.1023
1.48055	0.128600	0.147809E-02	61.1163
1.49150	0.126731	0.150507E-02	61.1316
1.50254	0.124891	0.153233E-02	61.1497
1.51366	0.123078	0.155979E-02	61.1749
1.52486	0.121292	0.158752E-02	61.2092
1.53614	0.119531	0.161595E-02	61.2428
1.54750	0.117795	0.164540E-02	61.2690
1.55895	0.116087	0.167544E-02	61.2928
1.57049	0.114401	0.170595E-02	61.3198
1.58211	0.112742	0.173702E-02	61.3499
1.59381	0.111107	0.176829E-02	61.3833
1.60560	0.109496	0.179982E-02	61.4197
1.61748	0.107907	0.183236E-02	61.4561
1.62945	0.106343	0.186593E-02	61.4947
1.64151	0.104802	0.190000E-02	61.5392
1.65365	0.103282	0.193457E-02	61.5885
1.66588	0.101786	0.196990E-02	61.6395
1.67821	0.100311	0.200596E-02	61.6916
1.69063	0.988578E-01	0.204264E-02	61.7411
1.70313	0.974253E-01	0.208012E-02	61.7833
1.71574	0.960145E-01	0.211813E-02	61.8142
1.72843	0.946248E-01	0.215658E-02	61.8303
1.74122	0.932549E-01	0.219580E-02	61.8359
1.75410	0.919066E-01	0.223583E-02	61.8344
1.76708	0.905750E-01	0.227639E-02	61.8225
1.78015	0.892637E-01	0.231721E-02	61.7982
1.79332	0.879728E-01	0.235852E-02	61.7615
1.80659	0.867002E-01	0.240048E-02	61.7101
1.81996	0.854471E-01	0.244281E-02	61.6435
1.83342	0.842120E-01	0.248588E-02	61.5668
1.84699	0.829934E-01	0.253078E-02	61.4885
1.86065	0.817947E-01	0.257776E-02	61.4194
1.87442	0.806125E-01	0.262711E-02	61.3718
1.88829	0.794496E-01	0.267973E-02	61.3548
1.90226	0.783010E-01	0.273618E-02	61.3694
1.91633	0.771718E-01	0.279404E-02	61.3955
1.93051	0.760577E-01	0.285074E-02	61.4094
1.94479	0.749618E-01	0.290633E-02	61.4149
1.95918	0.738814E-01	0.296215E-02	61.4206
1.97368	0.728184E-01	0.301861E-02	61.4240
1.98828	0.717676E-01	0.307629E-02	61.4270
2.00299	0.707353E-01	0.313502E-02	61.4341
2.01781	0.697173E-01	0.319497E-02	61.4475
2.03274	0.687143E-01	0.325594E-02	61.4644
2.04778	0.677260E-01	0.331764E-02	61.4778
2.06293	0.667509E-01	0.338018E-02	61.4880
2.07819	0.657921E-01	0.344371E-02	61.5008
2.09357	0.648467E-01	0.350861E-02	61.5197
2.10906	0.639156E-01	0.357498E-02	61.5425
2.12466	0.629972E-01	0.364261E-02	61.5636
2.14038	0.620920E-01	0.371142E-02	61.5830
2.15622	0.612018E-01	0.378203E-02	61.6045
