1.20444	0.315641	0.717684E-03	63.8487
1.21335	0.311038	0.731154E-03	63.8577
1.22233	0.306501	0.744985E-03	63.8600
1.23137	0.302037	0.758925E-03	63.8532
1.24048	0.297629	0.772963E-03	63.8333
1.24966	0.293295	0.787123E-03	63.8050
1.25891	0.289017	0.801493E-03	63.7749
1.26822	0.284806	0.816027E-03	63.7389
1.27760	0.280656	0.830578E-03	63.6901
1.28706	0.276562	0.845270E-03	63.6290
1.29658	0.272535	0.860287E-03	63.5680
1.30617	0.268565	0.875734E-03	63.5191
1.31583	0.264651	0.891800E-03	63.4803
1.32557	0.260793	0.908626E-03	63.4516
1.33538	0.256996	0.926168E-03	63.4349
1.34526	0.253250	0.944305E-03	63.4237
1.35521	0.249566	0.962816E-03	63.4182
1.36524	0.245927	0.981565E-03	63.4169
1.37534	0.242349	0.100011E-02	63.4109
1.38551	0.238823	0.101837E-02	63.4019
1.39576	0.235346	0.103690E-02	63.3961
1.40609	0.231919	0.105605E-02	63.3963
1.41649	0.228546	0.107552E-02	63.4019
1.42697	0.225219	0.109501E-02	63.4088
1.43753	0.221940	0.111457E-02	63.4154
1.44817	0.218713	0.113455E-02	63.4243
1.45888	0.215533	0.115524E-02	63.4370
1.46968	0.212396	0.117644E-02	63.4520
1.48055	0.209308	0.119777E-02	63.4685
1.49150	0.206263	0.121930E-02	63.4809
1.50254	0.203265	0.124125E-02	63.4900
1.51366	0.200310	0.126358E-02	63.5077
1.52486	0.197399	0.128602E-02	63.5390
1.53614	0.194529	0.130867E-02	63.5819
1.54750	0.191700	0.133196E-02	63.6239
1.55895	0.188917	0.135605E-02	63.6541
1.57049	0.186169	0.138080E-02	63.6830
1.58211	0.183465	0.140565E-02	63.7195
1.59381	0.180800	0.143039E-02	63.7623
1.60560	0.178174	0.145549E-02	63.8129
1.61748	0.175585	0.148146E-02	63.8684
1.62945	0.173037	0.150818E-02	63.9211
1.64151	0.170524	0.153536E-02	63.9745
1.65365	0.168048	0.156313E-02	64.0339
1.66588	0.165610	0.159171E-02	64.0937
1.67821	0.163205	0.162099E-02	64.1486
1.69063	0.160836	0.165070E-02	64.2007
1.70313	0.158502	0.168091E-02	64.2530
1.71574	0.156202	0.171163E-02	64.3008
1.72843	0.153937	0.174277E-02	64.3365
1.74122	0.151704	0.177424E-02	64.3557
1.75410	0.149506	0.180631E-02	64.3577
1.76708	0.147336	0.183903E-02	64.3435
1.78015	0.145198	0.187170E-02	64.3098
1.79332	0.143094	0.190425E-02	64.2545
1.80659	0.141019	0.193697E-02	64.1809
1.81996	0.138975	0.196958E-02	64.0905
1.83342	0.136962	0.200226E-02	63.9884
1.84699	0.134976	0.203617E-02	63.8876
1.86065	0.133022	0.207216E-02	63.7994
1.87442	0.131094	0.211092E-02	63.7332
1.88829	0.129197	0.215354E-02	63.7023
1.90226	0.127324	0.220034E-02	63.7105
1.91633	0.125483	0.224813E-02	63.7385
